views,sentiment_score,close,volume,return,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,day,month,year
183456,0.09900990099009901,364.0,3554500.0,0.016483516483516484,0.005258507749506423,0.0023675046088143,0.014080145536377698,0.010797435558007117,7,9,2016
20916,0.15625,364.75,3358020.0,0.00205620287868403,0.00661957449900645,0.0030873600562132957,0.013068684768075862,0.01037936234741244,8,9,2016
202719,-0.25210084033613445,362.4,2635070.0,-0.006484547461368717,0.007060859463184912,0.002075899081589184,0.01246916855051977,0.010585727064615622,9,9,2016
633191,1.0499018954119783,367.0,3743280.0,0.012534059945504149,0.010274569504372198,0.003123814230321776,0.010006387061086757,0.010859246182464786,12,9,2016
19081,0.18181818181818182,363.9,3460400.0,-0.008518823852706851,0.0055463873845575185,0.002678498877213771,0.009940383606148587,0.011219926719839821,13,9,2016
82382,0.08403361344537814,367.15,3345070.0,0.00885196786054746,0.005316125521067513,0.003721055537803462,0.009825495070617026,0.01105401790710792,14,9,2016
9457,-0.07299270072992702,367.9,4679980.0,0.0020385974449578692,0.003851567614162062,0.003387830266154819,0.009365965542073697,0.011027471636325847,15,9,2016
55964,-0.15625,360.85,4518470.0,-0.0195372038243036,-0.0012942495726693784,0.00198212908841852,0.011018471753776661,0.012613266851026799,16,9,2016
134462,1.3181181563534505,361.2,3202910.0,0.0009689922480619211,-0.0014495653770439654,0.0025850045609812394,0.010970932728877645,0.012325083501794868,19,9,2016
7583,0.5109489051094891,358.8,2511930.0,-0.006688963210702278,-0.0014787676269487598,0.0027910459181180744,0.01098682897321021,0.012128738152712903,20,9,2016
12258,0.1935483870967742,360.0,2298880.0,0.003333333333333302,-0.0027931571429731664,0.003740706180699514,0.009477746794441128,0.011560582820512342,21,9,2016
19895,0.36496350364963503,360.45,3242450.0,0.0012484394506866103,-0.0013978338139169577,0.0020742767853202783,0.009209495635881342,0.009886019440117374,22,9,2016
64130,-0.6024096385542168,356.05,3181650.0,-0.012357814913635662,-0.004427802781657404,0.00044416136970505226,0.008752967372325338,0.010270320318997304,23,9,2016
229730,1.5299191892179147,350.35,2067220.0,-0.01626944484087338,-0.00704323739391901,-0.0015958348898784766,0.00922147217292935,0.01056838490681926,26,9,2016
10963,0.5405405405405405,341.0,6224820.0,-0.027419354838709744,-0.008169258967405602,-0.004731754270037493,0.011257773514993167,0.011280668438473092,27,9,2016
69574,0.36363636363636365,341.3,3883880.0,0.0008789920890712316,-0.008182116132975701,-0.004815840755009836,0.011245642429006183,0.011230454372546111,28,9,2016
59870,0.4347826086956522,349.2,2954970.0,0.022623138602519983,-0.003994673016801093,-0.0027367203218749284,0.01624180971319331,0.013385396725922314,29,9,2016
20767,0.2127659574468085,342.8,3781200.0,-0.018669778296382663,-0.007137974678189087,-0.0049655659105811295,0.016709652485491153,0.01324419193708534,30,9,2016
537419,1.4372501085242981,346.0,3639160.0,0.009248554913294765,-0.005995101040673638,-0.003696467427295299,0.01762724314882865,0.013720223972749126,3,10,2016
14849,0.273972602739726,346.6,2721510.0,0.001731102135026032,-0.003982398605150538,-0.004205100693403973,0.017583948628379063,0.013346138796844704,4,10,2016
8382,0.07299270072992702,341.7,6746490.0,-0.01434006438396264,-0.0037067728255918606,-0.005375005109755438,0.017373108743050408,0.013473976981171299,5,10,2016
27306,0.07299270072992702,343.4,2870670.0,0.004950495049504918,0.0009174914441530908,-0.003625883761626258,0.013987640052705993,0.013077699304248791,6,10,2016
44915,0.3225806451612903,341.5,2842740.0,-0.005563689604685146,-2.8916549549630613e-06,-0.004092503893965335,0.01420093269066039,0.013017546659061224,7,10,2016
298998,1.2382463074682755,361.0,6765250.0,0.054016620498614956,0.004481891473058604,0.00024360922812875378,0.0240671852178726,0.02020974104780894,10,10,2016
14964,-0.18181818181818182,362.05,6045780.0,0.0029001519127192688,0.007563310074358881,0.00021266769808489421,0.021891446307544866,0.02020497778070894,11,10,2016
48026,-0.07299270072992702,363.15,4148590.0,0.003029051356188809,0.006674809566200886,0.00033985426276362266,0.021937813429866858,0.02021759967572257,12,10,2016
12396,0.12048192771084336,359.4,3708120.0,-0.010434056761268781,0.004936929723873056,0.000477265559361257,0.02285730163399093,0.02013101202423674,13,10,2016
27359,-0.07299270072992702,353.85,4191840.0,-0.015684612123781135,0.0047448514753275555,0.0005190393248678458,0.02305111948073071,0.020094160914037994,14,10,2016
925069,0.779546699580457,348.0,4576530.0,-0.01681034482758627,0.0016361600643145294,0.0012768257542338083,0.02444402148530646,0.01913674126217126,17,10,2016
146075,0.42016806722689076,345.75,3103900.0,-0.006507592190889371,0.0015013168377139262,0.0007492125913794794,0.0244929129372572,0.01925004473877583,18,10,2016
575341,0.0,345.1,1699300.0,-0.001883512025499789,-0.006484416380016751,-0.0010012624534790758,0.008232183869581591,0.01819319232611131,19,10,2016
14019,-0.547945205479452,342.8,1828730.0,-0.006709451575262577,-0.007857216878299872,-0.0001469534019704982,0.007134441789856026,0.01756983509133161,20,10,2016
12073,0.46875,344.3,1723910.0,0.004356665698518733,-0.007667557686538455,-0.0004963740601687862,0.007481286154811028,0.017416583715454056,21,10,2016
451199,0.5249625763644455,347.75,2600930.0,0.009920920201294,-0.004759703834743771,8.861294456464011e-05,0.009817752579702329,0.017633345772049003,24,10,2016
97527,-0.12048192771084336,348.7,2235050.0,0.0027244049326067927,-0.0021298442552597817,0.0013075036100338854,0.008818302249304575,0.01714219810900443,25,10,2016
70907,-0.12048192771084336,347.6,1826580.0,-0.003164556962025218,-0.00018044598875105976,0.0007278570377817329,0.006130894245292088,0.017146738880701735,26,10,2016
298782,0.4347826086956522,346.7,2381850.0,-0.002595904239977024,0.0003783665756649898,0.0009398417066894557,0.005614608098624984,0.017081193459559905,27,10,2016
30608,0.0,349.9,1533920.0,0.00914547013432406,0.0019539354556398253,-0.0022652404621884654,0.006370662361428112,0.008317476397384565,28,10,2016
785512,0.2556329549363605,347.65,1872470.0,-0.0064720264633970955,0.001987853328763466,-0.002934681774768206,0.006317258635396273,0.008246617132791307,31,10,2016
667116,0.36036036036036034,354.8,2649730.0,0.020152198421646093,0.004244358003495945,-0.0017115998415212568,0.009382039643022989,0.01023035429224541,1,11,2016
27325,-0.18181818181818182,348.15,4492810.0,-0.019100962228924413,9.837479917902929e-05,-0.0023306645177823735,0.012386769745949166,0.011029768219823233,2,11,2016
15301,-0.273972602739726,342.0,3236300.0,-0.01798245614035081,-0.0028597482112434854,-0.002494796233251636,0.014019981927137779,0.011258496777755547,3,11,2016
400071,0.6852319433556784,341.0,3050930.0,-0.002932551319648094,-0.0028266045480467533,-0.0015035252683989091,0.014019415476550067,0.010485516715303381,7,11,2016
22868,0.297029702970297,340.5,1818680.0,-0.0014684287812041115,-0.0026655366253649083,-0.0011435850248499618,0.014028981196534224,0.010386550247327887,8,11,2016
176727,0.49504950495049505,347.6,3676690.0,0.020425776754890743,-0.0010540642509982395,0.00044993560232079046,0.016105924639350327,0.011869758283759673,9,11,2016
276177,0.18181818181818182,351.05,5388640.0,0.009827659877510293,0.0012744623691313874,0.001631157848947424,0.016368201911327995,0.011925202743554485,10,11,2016
33216,-0.18181818181818182,342.1,3120980.0,-0.026161940952937703,-0.005341843255809155,-0.0005487426261566071,0.01681996339068796,0.01399790206535823,11,11,2016
801890,0.0894179634941035,337.7,3090840.0,-0.013029315960912153,-0.004474465217521689,-0.0021880452091713326,0.016134768254872967,0.01402131591166132,14,11,2016
33350,0.15625,338.0,4454260.0,0.0008875739644970751,-0.0017787466311148478,-0.002319247421179169,0.01504106509066271,0.013980346560164022,15,11,2016
123820,-0.27027027027027023,339.25,5004850.0,0.0036845983787767134,-0.0008334395313398755,-0.0018300220396933172,0.015163901593460621,0.014068054386241171,16,11,2016
41038,0.09900990099009901,338.15,3682480.0,-0.003252994233328472,-0.0010883774530719267,-0.0018769570392184207,0.015191332777924489,0.014071901731917715,17,11,2016
170071,-0.136986301369863,337.0,2688040.0,-0.003412462908011802,-0.0044938402620580045,-0.0027739522565281252,0.01187449544704961,0.013710857320960345,18,11,2016
883853,1.1809262562687222,340.55,3572860.0,0.010424313610336253,-0.004408604014511439,-0.0015670708226900288,0.011995950323057069,0.014098460090767796,21,11,2016
33181,-0.5454545454545454,341.8,2209350.0,0.003657109420713868,-0.0001487396754183572,-0.0027452914656137593,0.007396394401662351,0.012770446797925772,22,11,2016
40053,-0.21897810218978103,347.45,3210400.0,0.016261332565836745,0.0040356386855457714,-0.00021941326598796197,0.007177023181799277,0.012783760701906007,23,11,2016
192374,0.18181818181818182,346.55,2307630.0,-0.0025970278459096154,0.003537838426916244,0.0008795458979006949,0.007543267292312628,0.011759573485876315,24,11,2016
138774,0.21897810218978103,341.5,2169430.0,-0.014787701317715993,0.0008989384702744289,3.274946946727366e-05,0.010234440273248276,0.012461108861786205,25,11,2016
548728,0.98505661005661,336.6,4537790.0,-0.014557338086749782,-0.0007159677945000437,-0.0009021726237859886,0.01177472639713291,0.013059067145150604,28,11,2016
69511,-0.08403361344537814,336.75,2556460.0,0.0004454342984409124,-0.00016483962214965616,-0.0023293399421038335,0.011717626775160988,0.011553984923875892,29,11,2016
39532,0.5454545454545454,340.2,7174340.0,0.010141093474426774,-0.000205299641565296,-0.002306951828038371,0.01167538218624743,0.011579628753414912,30,11,2016
165996,0.25210084033613445,338.5,6013090.0,-0.005022156573116657,-0.0014451947835410852,-0.0007969672294797245,0.011657685750630033,0.00940348752283765,1,12,2016
774042,-0.2173913043478261,340.0,4374070.0,0.004411764705882353,-0.003137990192105999,0.000448824246719883,0.009274820680946953,0.00879381378695276,2,12,2016
353232,-1.0687068706870686,351.5,7400880.0,0.032716927453769556,0.001906860564991026,0.0027223494959536317,0.016448214882802972,0.012322519211702545,5,12,2016
23695,0.297029702970297,352.65,10190360.0,0.00326102367786751,0.0044852498500743835,0.0026920941601744027,0.014718759906594712,0.012320494707734502,6,12,2016
45519,0.6024096385542168,356.25,4382830.0,0.010105263157894801,0.008008478599309324,0.003646255402404637,0.012123831680071475,0.012341907143109673,7,12,2016
37719,0.42016806722689076,375.85,25930980.0,0.05214846348277244,0.015394625625642398,0.007614893001746369,0.01996320038968961,0.017677304523979552,8,12,2016
549612,0.14184397163120568,370.8,7281500.0,-0.013619201725997872,0.012000297739867449,0.0058974990491510735,0.02282078206280154,0.0185307104454049,9,12,2016
1318275,0.2544784172380999,388.15,11604460.0,0.04469921422130611,0.019103350710499272,0.008829077963479091,0.02432765991433265,0.02120281108091653,12,12,2016
256010,-0.09900990099009901,397.8,8982840.0,0.02425842131724493,0.021938587369265353,0.009400298588579676,0.023471515739634876,0.021523739481269094,13,12,2016
359417,-0.5109489051094891,403.05,6808130.0,0.013025679196129512,0.019125551903888205,0.010516206234439615,0.02314212408903873,0.021257219119603193,14,12,2016
67635,-0.12048192771084336,400.45,9154660.0,-0.0064926957173180744,0.017732163418861694,0.011108706634468035,0.024509753429912358,0.020603214751296797,15,12,2016
90965,-0.2173913043478261,410.5,6786460.0,0.02448233861144948,0.019786031340798076,0.013897254970053698,0.024366078615653288,0.019473149384355102,16,12,2016
681528,0.47432306255835666,402.6,3345780.0,-0.0196224540486835,0.00953304312201866,0.012463834373830526,0.02356575926096045,0.021201414682716215,19,12,2016
711659,0.09940357852882704,400.15,3160750.0,-0.006122703986005362,0.010603971370589018,0.01130213455522823,0.022483763853375218,0.02177625812224573,20,12,2016
84967,-0.08403361344537814,399.65,2928440.0,-0.0012510947078693858,0.004039641523563945,0.011571496117031607,0.01687968129822303,0.021581252078281,21,12,2016
635168,-0.06423982869379015,391.6,3995740.0,-0.020556690500510608,-0.0023625173075439887,0.00978803503086068,0.016425634808531764,0.02319015721191183,22,12,2016
54890,-0.4347826086956522,382.85,3786880.0,-0.022854904009403158,-0.00748831490833437,0.005818618497776915,0.01642170102320142,0.023713715123617016,23,12,2016
239763,-0.4011454267514356,388.65,1631410.0,0.014923452978257958,-0.004428865094680652,0.006651649162090519,0.01850138750231812,0.023821556596687356,26,12,2016
548574,0.2544529262086514,398.0,1996810.0,0.023492462311557848,-0.00457027599466517,0.0076078776730664505,0.018245597104306975,0.02423593895175214,27,12,2016
34586,0.0,398.2,3160080.0,0.0005022601707684295,-0.001695316820457752,0.0039188631507804505,0.017023100527236587,0.02059135741243809,28,12,2016
302727,0.09592326139088729,398.8,2711890.0,0.0015045135406219225,-0.0006057143166538542,0.004999128526967579,0.016936362415792324,0.019988380739404475,29,12,2016
468844,0.0,402.8,1966910.0,0.009930486593843098,0.0009916544407336436,0.0025156479821487917,0.01738666220805393,0.01653861162715241,30,12,2016
1311328,1.3191396878926789,419.5,5896360.0,0.03980929678188317,0.00961536690964704,0.0036264248010515238,0.019730160526526114,0.018515333075622135,3,1,2017
132681,0.0,406.4,4162160.0,-0.032234251968504,0.00827546005834692,0.00039357257500627303,0.022435760370866965,0.02058369734240193,4,1,2017
268539,0.11494252873563218,399.0,4827200.0,-0.01854636591478691,0.00349405735934051,-0.00046740386767007237,0.024273998148887685,0.021138507342329478,5,1,2017
182903,0.3246753246753247,392.5,3659820.0,-0.016560509554140127,-0.0022277957643306286,-0.003399035879497902,0.023482029114713664,0.02023905264947145,6,1,2017
214013,0.4386420031581322,394.0,4478920.0,0.0038071065989847717,-0.001755674846014008,-0.001725495833235882,0.02357908926026391,0.01975731444348326,9,1,2017
313379,0.2695417789757412,404.4,3735360.0,0.02571711177052418,0.0017032677582577427,0.0005487767208019423,0.02580767292442604,0.021005343671217074,10,1,2017
627848,0.08264462809917356,397.5,6234340.0,-0.01735849056603768,-0.0021951575502966543,-0.0006017515547815073,0.02641178825223537,0.021545687924535085,11,1,2017
318189,0.12433392539964476,390.95,5057270.0,-0.01675406062156289,-0.010275637179360376,-0.0003301351348566702,0.019043913155869768,0.021297311728128387,12,1,2017
50332,0.09900990099009901,388.0,5325430.0,-0.007603092783505125,-0.006756900152931967,0.000759279952707475,0.016402819513687127,0.020428856807186882,13,1,2017
317972,1.2126891099904593,392.2,2894390.0,0.010708822029576718,-0.0025775875894514487,0.0004582348849445292,0.016623819767005686,0.020234200430902613,16,1,2017
22718,0.5806451612903226,391.7,3732920.0,-0.0012764871074802146,-0.0003941558113571755,-0.0013109757878439039,0.015442945732392958,0.01911726849171742,17,1,2017
37087,0.2173913043478261,387.0,4342920.0,-0.01214470284237723,-0.0026729857315517477,-0.0022143302887828796,0.015890147505153662,0.01932269796396643,18,1,2017
51272,-0.36144578313253006,380.75,5709260.0,-0.016414970453053186,-0.008691854620634229,-0.0034942934311882443,0.010362092415740601,0.0196481720396414,19,1,2017
628842,-0.10282776349614396,387.5,4238610.0,0.017419354838709676,-0.003723590991384606,-0.002959374270840632,0.01340483079456552,0.02013762010347515,20,1,2017
566504,0.01638981173864895,390.2,3541010.0,0.006919528446950253,-0.00034164969588272874,-0.0053086434376215545,0.012527018106860794,0.01632123496754171,23,1,2017
496653,0.1434426229508197,388.15,3030870.0,-0.005281463351797015,-9.988348495855895e-06,-0.003383444250713913,0.012331938914816773,0.014374384531367806,24,1,2017
444301,0.2711323763955343,383.7,4236230.0,-0.011597602293458402,-0.0031966203946437303,-0.002887103992047591,0.011977463830226414,0.013923437203701056,25,1,2017
292364,0.32967032967032966,389.0,5104430.0,0.013624678663239104,-0.001067882427398113,-0.0007310191193776459,0.013591089922250518,0.01398021256976628,26,1,2017
246130,0.33112582781456956,402.0,8883070.0,0.03233830845771144,0.005286833472614555,0.001306923870531402,0.017411237230620918,0.016538168775917572,27,1,2017
762853,-1.329737376392583,399.0,2382850.0,-0.007518796992481203,0.006557715395553409,-0.001067069612540411,0.01581463975431125,0.015086360596504872,30,1,2017
916059,-0.166270783847981,400.6,3424030.0,0.003994008986520276,0.0046398088452406375,0.0004581089269280143,0.015074624394216881,0.014375233334404115,31,1,2017
772684,0.32646048109965636,401.5,3676070.0,0.002241594022415884,0.003971532498878585,0.0018149414014979267,0.015060400413604328,0.01349519416414738,1,2,2017
512037,0.11583011583011583,397.3,5201720.0,-0.010571356657437676,0.0032158334552156334,0.0016029225533598873,0.0157203376193425,0.01367663683263113,2,2,2017
825473,0.12048192771084339,397.85,2202140.0,0.0013824305642830498,0.005070123863464413,0.0009367517344103395,0.014391136312850189,0.013423783076998005,3,2,2017
949561,-1.0238095238095237,394.0,3404130.0,-0.009771573604060972,0.001727802110992973,0.0003299598417974282,0.014784713948681968,0.013720250146430099,6,2,2017
397771,0.21818181818181817,389.7,3135520.0,-0.011034128817038778,-0.004468260356828487,0.00040928655789303187,0.006691437946354129,0.013645584343040836,7,2,2017
156492,-0.3488372093023256,378.05,6771980.0,-0.030816029625710825,-0.007796436447289862,-0.000619360525868228,0.012083142043058843,0.015436661596278288,8,2,2017
150643,0.0,379.8,3082060.0,0.0046076882569773565,-0.007708767980081707,-0.0015344795674205364,0.012184743436136142,0.014644451201801247,9,2,2017
33839,0.07299270072992702,377.6,3668820.0,-0.005826271186440648,-0.008861320152775496,-0.002444893826948458,0.011445838328468487,0.014473648811876428,10,2,2017
703266,1.2068365314040055,379.0,4441580.0,0.0036939313984168266,-0.006823421859081997,-0.0018037942019331836,0.012326679741702533,0.014536980840266212,13,2,2017
442870,0.0,369.85,5507680.0,-0.02473975936190341,-0.010555163277108634,-0.0027425197068221127,0.013340790070124833,0.015603284906143735,14,2,2017
420541,0.20547945205479454,360.0,7813980.0,-0.027361111111111173,-0.013067954349544376,-0.005670076119275704,0.01475063340548673,0.016132180325678796,15,2,2017
570147,0.194647201946472,362.0,4864620.0,0.0055248618784530384,-0.010702384250188404,-0.007585322303508446,0.016370054117732832,0.01244232582189525,16,2,2017
49176,0.08403361344537814,354.0,5721230.0,-0.022598870056497175,-0.009528504311729311,-0.008662470379509587,0.01491751608223827,0.013072895780036417,17,2,2017
1119564,0.3309457074639261,349.0,5782220.0,-0.014326647564469915,-0.01223340942907892,-0.009971088704580315,0.013584110649702946,0.01261753828036428,20,2,2017
73503,0.0,354.0,5779640.0,0.014124293785310734,-0.009383328718828724,-0.009122324435802113,0.016852224139824123,0.01384247022836844,21,2,2017
205394,-0.6024096385542168,347.0,5008940.0,-0.020172910662824207,-0.0127928775847203,-0.00980814972190115,0.01616585874006801,0.014154131061450246,22,2,2017
712260,-0.6298701298701299,343.0,3370080.0,-0.011661807580174927,-0.010924598758759087,-0.010739881017933864,0.01528685714145459,0.01378534833901322,24,2,2017
229382,1.9036845507433742,331.05,8431200.0,-0.036097266273976705,-0.012172620924882735,-0.012620287637213557,0.01710131254130398,0.015349823691759043,27,2,2017
75500,0.4347826086956522,331.1,5923060.0,0.00015101177891878998,-0.012940313796244772,-0.01182134902321659,0.016275108309126676,0.015725227365443774,28,2,2017
22563,0.25210084033613445,341.8,6015480.0,0.03130485664131068,-0.005239781410843649,-0.007384142861286483,0.022503832665157337,0.018476814220350427,1,3,2017
194830,-0.0847457627118644,336.6,6287720.0,-0.015448603683897767,-0.0054000608564762,-0.008816735142777561,0.022583194330196277,0.018251667266927257,2,3,2017
71892,-0.297029702970297,336.5,3669640.0,-0.00029717682020809135,-0.007460270942978887,-0.008421799830903808,0.021115285691642508,0.018380717360705266,3,3,2017
398485,-0.07568955001355382,332.0,4084910.0,-0.01355421686746988,-0.00651474325792827,-0.009653810421324288,0.020592873156749108,0.018081781904853843,6,3,2017
152066,-0.15625,329.1,5861710.0,-0.00881191127316918,-0.006107615214070306,-0.008516106986414699,0.020502125849709587,0.017552914836546557,7,3,2017
328822,0.098463687150838,318.85,7722560.0,-0.03214677748157441,-0.005543259672298549,-0.008857940298590645,0.019572311679171273,0.017989315542143194,9,3,2017
789060,-0.16666666666666666,315.0,6764560.0,-0.012222222222222294,-0.007310864529604418,-0.010125589162924597,0.019531022893770317,0.017516931328474906,10,3,2017
597771,-0.5680123216601816,318.25,3931630.0,0.01021209740769835,-0.010324115848691893,-0.007781948629767774,0.013172494199304757,0.017910244439938085,13,3,2017
517597,0.35714285714285715,315.4,5456490.0,-0.009036144578313325,-0.009408050262179831,-0.007404055559328017,0.012978263121420312,0.017817104585616115,14,3,2017
463941,0.027548209366391185,314.7,4555720.0,-0.0022243406418811207,-0.009683359379561692,-0.008571815161270292,0.012771576417676234,0.01680455101334707,15,3,2017
713769,-0.04415011037527594,313.95,8922030.0,-0.0023889154323936935,-0.00808831631740795,-0.007301529787668113,0.012904102857690067,0.01653006639448282,16,3,2017
1125920,-0.14124293785310735,314.45,8083440.0,0.0015900779138177772,-0.0066023178621240994,-0.006354966538097205,0.0133964274388258,0.01664023195190429,17,3,2017
991608,-1.9448076713522937,311.15,5653340.0,-0.010605817130001645,-0.0035250378118994196,-0.004534148742098987,0.00789521617107412,0.014376035629049095,20,3,2017
640731,-0.12605042016806722,316.0,11681080.0,0.015348101265822856,0.00041357982924988774,-0.003448642350177267,0.009539147671967509,0.015301010031500738,21,3,2017
588010,0.1111111111111111,320.35,7601370.0,0.013578898080224824,0.0008945513538965268,-0.0047147822473976855,0.010178959937924757,0.01271963866625173,22,3,2017
476547,0.0,317.95,4999930.0,-0.007548356659852286,0.0011070924851052468,-0.004150478888537294,0.009950000924712595,0.012377447813195244,23,3,2017
424522,-0.2005730659025788,315.65,3550490.0,-0.00728655156027249,0.00038391949676362246,-0.004649719941399038,0.01040600043159509,0.012350999395743002,24,3,2017
1145274,-0.3560606060606061,309.8,5663710.0,-0.018883150419625454,-0.0019723997871266287,-0.0050303580522672925,0.012743460777586948,0.012723042395679146,27,3,2017
667229,-0.1111111111111111,314.6,4096250.0,0.015257469802924384,-1.991523153997079e-05,-0.003311116546832038,0.014328680694567273,0.013756956944348211,28,3,2017
471964,-0.09216589861751152,322.2,5712250.0,0.02358783364369946,0.004864892021845902,0.0006699271049732386,0.01586453926904584,0.012801672056642312,29,3,2017
460412,0.2711864406779661,328.7,7520120.0,0.019774870702768482,0.005497287655695277,0.00295543374247258,0.016430215842887178,0.013173803504668754,30,3,2017
403129,-0.09174311926605504,323.5,4443250.0,-0.016074188562596566,0.001261132421006506,0.0010778418874515144,0.017767540801693047,0.013912503300771999,31,3,2017
760023,0.7151461404870119,328.4,4376940.0,0.014920828258221613,0.0044710159807313495,0.0027890542329182958,0.017939573397331585,0.014045505185688558,3,4,2017
592803,-0.0881057268722467,331.7,4104500.0,0.009948748869460391,0.006933201756407474,0.0036585606265855464,0.017225457969871637,0.014088001788026586,4,4,2017
267591,0.4310344827586207,338.2,5789590.0,0.0192193968066233,0.012376422788728723,0.005202011500801046,0.013275066706166011,0.014550573910053636,5,4,2017
395309,0.3004291845493562,337.95,3272970.0,-0.0007397544015386891,0.010091105045234,0.005035594906847012,0.014050737277134287,0.01460827060132023,6,4,2017
232735,0.3004291845493562,335.95,5993680.0,-0.005953266855186784,0.0058709478311073935,0.005367919926476646,0.013754583518601282,0.014274171302782595,7,4,2017
686186,0.7603842955311418,327.2,7996420.0,-0.026742053789731053,-0.00077432709639254,0.0023614802796513663,0.01681419270579849,0.016299316749589045,10,4,2017
140383,0.0,330.5,4775500.0,0.009984871406959188,0.002948395756401139,0.0021047640887038206,0.01571075211208802,0.01613654102167407,11,4,2017
264545,0.2777777777777778,325.1,4118590.0,-0.01661027376191934,-0.0015560473893332825,0.0014574842956990314,0.016217987691187333,0.016724573665055333,12,4,2017
116854,0.2807017543859649,321.9,5606260.0,-0.00994097545821698,-0.004397436579001478,0.0012678825887029962,0.015596853222059892,0.01684593348332788,13,4,2017
103657,0.43902439024390244,315.75,1606170.0,-0.019477434679334844,-0.009925555362709783,0.0012254337130094687,0.012351125624256925,0.016901274427531143,14,4,2017
1010422,1.1728471722013858,323.25,2489170.0,0.02320185614849188,-0.006505325284133988,0.0017928898805500038,0.01754262647913428,0.017530296894621124,17,4,2017
430942,-0.2727272727272727,318.4,3462440.0,-0.01523241206030158,-0.007830917456293246,-0.0009799848125929278,0.017841988751071153,0.01687566448929988,18,4,2017
360910,-0.1941747572815534,315.05,4582060.0,-0.010633232820187162,-0.005529657317786976,-0.003151992207089759,0.015933040523606893,0.015929216551666528,19,4,2017
279446,0.09740259740259741,316.6,3584270.0,0.004895767530006353,-0.006256672157351666,-0.0016541382004752654,0.015206685534268462,0.015603235770758594,20,4,2017
567484,0.10126582278481013,317.4,3417120.0,0.002520478890989145,-0.0035237074926504548,-0.0025398774409918705,0.014747979256825463,0.01492727756995225,21,4,2017
1004284,1.0426398696360673,320.3,3991870.0,0.00905401186387772,-0.0008101378752083546,-0.0026037872271049184,0.015113409214707803,0.014871506837666732,24,4,2017
408959,0.12048192771084336,320.15,3139970.0,-0.0004685303763861756,0.0019054198823557408,-0.004010067740177024,0.012718226925129432,0.013518430482420064,25,4,2017
147074,0.1923076923076923,326.05,4430940.0,0.018095384143536373,0.0011759238816478113,-0.0026647007012430904,0.011367874111942898,0.014750070128339952,26,4,2017
407618,0.549828178694158,318.35,4368060.0,-0.024187215329040328,-0.0001033337281720099,-0.0039671255922326286,0.013771777983499402,0.01582839467656834,27,4,2017
606371,0.3188405797101449,317.25,3880800.0,-0.0034672970843184327,0.0009203713769520946,-0.002304642970417442,0.013108984721292414,0.014411143151342218,28,4,2017
868016,1.3090913065337617,316.0,4311190.0,-0.003955696202531646,-0.0003441234419819052,-0.0033003977996667873,0.013088496940536912,0.013971581144193298,2,5,2017
278035,0.5226480836236934,311.65,4445520.0,-0.013957965666613262,-0.0026981869502108206,-0.0031109472214306383,0.013941496581311563,0.01379407484030683,3,5,2017
623653,-0.17857142857142858,310.0,3802280.0,-0.005322580645161217,-0.0047519858800735264,-0.0027810618776409413,0.012945002874664458,0.013672861962028226,4,5,2017
128395,-0.35714285714285715,312.45,3036490.0,0.007841254600736081,-0.003564873740484632,-0.0008297269290644468,0.01375872853065854,0.013041560296331257,5,5,2017
703908,1.754575923252438,315.05,4133940.0,0.008252658308205119,-0.00497097743124624,-0.0018975267747992155,0.01149248351226027,0.011435705957670588,10,5,2017
300458,0.4195804195804196,312.35,3432340.0,-0.008644149191611937,-0.0027505394116136123,-0.0014269365698928122,0.00818717534237506,0.010970860692124782,11,5,2017
435409,0.375,307.5,2890150.0,-0.01577235772357731,-0.004508405217222023,-0.0017940169201349657,0.009570809838387812,0.011380908243792228,12,5,2017
1114375,1.1959016393442623,314.15,4077780.0,0.02116823173643157,-0.0009192726545129927,-0.0006316980482474502,0.013652920907882725,0.01285248792746857,15,5,2017
330371,0.2898550724637681,312.9,3002720.0,-0.003994886545222116,0.0005040243628285999,-0.0010970812936911115,0.012541165286403306,0.012847527366212122,16,5,2017
218513,0.17605633802816903,311.55,2575590.0,-0.004333172845450059,0.0006453683342159082,-0.00205330877292881,0.012469925584716733,0.01252810033755329,17,5,2017
284772,-0.18126888217522658,305.0,6241390.0,-0.02147540983606561,-0.0035427265853271903,-0.003553800162905913,0.01442082602143296,0.013540761029239009,18,5,2017
698119,0.3010033444816054,306.1,3958170.0,0.003593596863770084,-0.004208306791675052,-0.004589642111460647,0.01388318147585187,0.012250448229764064,19,5,2017
530338,0.47666335650446867,307.3,2696520.0,0.003904978848031203,-0.002415574214583175,-0.0025830568130983953,0.014024430129671578,0.01103379281042588,22,5,2017
857799,0.09615384615384615,312.4,3228830.0,0.016325224071702837,0.0021697946133139886,-0.0011693053019540187,0.01417593292907858,0.012125748470639741,23,5,2017
343433,-0.28368794326241137,307.0,6854440.0,-0.017589576547231197,-0.0033670351414949785,-0.0021431538980039868,0.013042489510962318,0.012890136616621438,24,5,2017
636211,0.14044943820224717,306.4,4916520.0,-0.0019582245430810143,-0.0030760834269033923,-0.0012860295320373976,0.013048864417238558,0.012435007151566145,25,5,2017
393840,0.07692307692307693,304.0,7332890.0,-0.007894736842105189,-0.003584878283568411,-0.0014697549746762527,0.01317487645080135,0.012517959203477274,26,5,2017
